target,feature,gain
interception,Past-1-career_average_third_down_converted,0.0
interception,Past-2-career_average_fumble_forced,0.0
interception,Past-2-career_average_fumble,0.0
interception,Past-1-season_average_fumble_lost,0.0
interception,Past-2-season_average_fumble_lost,0.0
interception,Past-1-career_average_fumble_lost,0.0
interception,Past-1-season_average_fumble_forced,0.0
interception,Past-2-season_average_fumble_forced,0.0
interception,Past-1-career_average_fumble_forced,0.0
interception,Past-1-season_average_fumble_not_forced,0.0
interception,Past-2-career_average_third_down_converted,0.0
interception,Past-2-season_average_fumble_not_forced,0.0
interception,Past-1-career_average_fumble_not_forced,0.0
interception,Past-2-career_average_fumble_not_forced,0.0
interception,Past-1-season_average_fumble_out_of_bounds,0.0
interception,Past-2-season_average_fumble_out_of_bounds,0.0
interception,Past-2-career_average_fumble_out_of_bounds,0.0
interception,Past-1-season_average_receptions,0.0
interception,Past-1-career_average_fumble,0.0
interception,Past-2-season_average_fumble,0.0
interception,Past-1-season_average_fumble,0.0
interception,Past-2-career_average_safety,0.0
interception,Past-1-season_average_fourth_down_converted,0.0
interception,Past-1-career_average_fourth_down_converted,0.0
interception,Past-2-career_average_fourth_down_converted,0.0
interception,Past-1-season_average_fourth_down_failed,0.0
interception,Past-1-career_average_fourth_down_failed,0.0
interception,Past-1-season_average_rush_touchdown,0.0
interception,Past-2-season_average_rush_touchdown,0.0
interception,Past-1-career_average_rush_touchdown,0.0
interception,Past-2-career_average_rush_touchdown,0.0
interception,Past-1-season_average_pass_touchdown,0.0
interception,Past-2-season_average_pass_touchdown,0.0
interception,Past-2-career_average_pass_touchdown,0.0
interception,Past-1-season_average_safety,0.0
interception,Past-2-season_average_safety,0.0
interception,Past-1-career_average_safety,0.0
pass_touchdown,Past-1-delta_season_average_complete_pass,0.0
pass_touchdown,Past-2-team_complete_pass_share,0.0
pass_touchdown,Past-1-delta_career_average_pass_attempts,0.0
receiving_yards,Past-1-delta_passing_yards,0.0
receiving_yards,Past-2-td_pct,0.0
receiving_yards,Past-1-yptouch,0.0
receiving_yards,Past-2-yptouch,0.0
receiving_yards,Past-2-delta_pass_attempts,0.0
receiving_yards,Past-1-delta_complete_pass,0.0
receiving_yards,Past-2-delta_complete_pass,0.0
receiving_yards,Past-1-delta_incomplete_pass,0.0
receiving_yards,Past-2-delta_incomplete_pass,0.0
receiving_yards,Past-2-delta_passing_yards,0.0
receiving_yards,Past-1-delta_rush_attempts_gtg,0.0
receiving_yards,Past-1-delta_receiving_yards,0.0
receiving_yards,Past-1-delta_rush_attempts,0.0
receiving_yards,Past-2-delta_rush_attempts,0.0
receiving_yards,Past-1-delta_rush_touchdown,0.0
receiving_yards,Past-2-delta_rush_touchdown,0.0
receiving_yards,Past-1-delta_rush_attempts_redzone,0.0
receiving_yards,Past-2-delta_rush_attempts_redzone,0.0
receiving_yards,Past-1-delta_rush_touchdown_redzone,0.0
receiving_yards,Past-1-td_pct,0.0
receiving_yards,Past-2-ypc,0.0
receiving_yards,Past-1-ypc,0.0
receiving_yards,Past-2-rush_td_pct,0.0
receiving_yards,Past-1-passer_rating,0.0
receiving_yards,Past-2-passer_rating,0.0
receiving_yards,Past-1-comp_pct,0.0
receiving_yards,Past-2-comp_pct,0.0
receiving_yards,Past-1-int_pct,0.0
receiving_yards,Past-2-int_pct,0.0
receiving_yards,Past-1-pass_td_pct,0.0
receiving_yards,Past-2-pass_td_pct,0.0
receiving_yards,Past-1-ypa,0.0
receiving_yards,Past-2-ypa,0.0
receiving_yards,Past-1-rec_td_pct,0.0
receiving_yards,Past-2-rec_td_pct,0.0
receiving_yards,Past-2-yptarget,0.0
receiving_yards,Past-1-ayptarget,0.0
receiving_yards,Past-2-ayptarget,0.0
receiving_yards,Past-1-ypr,0.0
receiving_yards,Past-1-rush_td_pct,0.0
receiving_yards,Past-2-delta_rush_touchdown_redzone,0.0
receiving_yards,Past-2-delta_rush_attempts_gtg,0.0
receiving_yards,Past-2-career_average_rush_touchdown_gtg,0.0
receiving_yards,Past-1-delta_season_first_down_pass,0.0
receiving_yards,Past-2-delta_season_receiving_yards,0.0
receiving_yards,Past-2-delta_season_yards_after_catch,0.0
receiving_yards,Past-1-delta_season_rush_attempts,0.0
receiving_yards,Past-2-delta_season_rush_attempts,0.0
receiving_yards,Past-1-delta_season_rushing_yards,0.0
receiving_yards,Past-2-delta_season_rushing_yards,0.0
receiving_yards,Past-1-delta_season_tackled_for_loss,0.0
receiving_yards,Past-2-delta_season_tackled_for_loss,0.0
receiving_yards,Past-1-delta_season_first_down_rush,0.0
receiving_yards,Past-1-delta_rush_touchdown_gtg,0.0
receiving_yards,Past-2-delta_season_first_down_rush,0.0
receiving_yards,Past-2-delta_season_third_down_converted,0.0
receiving_yards,Past-1-delta_season_third_down_failed,0.0
receiving_yards,Past-2-delta_season_third_down_failed,0.0
receiving_yards,Past-1-delta_season_fourth_down_converted,0.0
receiving_yards,Past-2-delta_season_fourth_down_converted,0.0
receiving_yards,Past-1-delta_season_fourth_down_failed,0.0
receiving_yards,Past-2-delta_season_fourth_down_failed,0.0
receiving_yards,Past-1-delta_season_receiving_yards,0.0
receiving_yards,Past-2-delta_season_passing_yards,0.0
receiving_yards,Past-1-delta_season_passing_yards,0.0
receiving_yards,Past-2-delta_season_incomplete_pass,0.0
receiving_yards,Past-2-delta_rush_touchdown_gtg,0.0
receiving_yards,Past-2-delta_offense_snaps,0.0
receiving_yards,Past-1-delta_total_yards,0.0
receiving_yards,Past-1-delta_depth_team,0.0
receiving_yards,Past-2-delta_depth_team,0.0
receiving_yards,Past-2-delta_offense_pct,0.0
receiving_yards,Past-1-delta_years_exp,0.0
receiving_yards,Past-2-delta_years_exp,0.0
receiving_yards,Past-1-delta_season_no_huddle,0.0
receiving_yards,Past-1-delta_season_qb_dropback,0.0
receiving_yards,Past-1-delta_season_qb_scramble,0.0
receiving_yards,Past-2-delta_season_qb_scramble,0.0
receiving_yards,Past-1-delta_season_pass_attempts,0.0
receiving_yards,Past-2-delta_season_pass_attempts,0.0
receiving_yards,Past-1-delta_season_complete_pass,0.0
receiving_yards,Past-2-delta_season_complete_pass,0.0
receiving_yards,Past-1-delta_season_incomplete_pass,0.0
receiving_yards,Past-2-team_rush_touchdown_share,0.0
receiving_yards,Past-1-team_rush_touchdown_share,0.0
receiving_yards,Past-2-team_rushing_yards_share,0.0
receiving_yards,Past-1-season_ypr,0.0
receiving_yards,Past-1-season_int_pct,0.0
receiving_yards,Past-2-season_int_pct,0.0
receiving_yards,Past-1-season_pass_touchdown_pct,0.0
receiving_yards,Past-2-season_pass_touchdown_pct,0.0
receiving_yards,Past-1-season_ypa,0.0
receiving_yards,Past-2-season_ypa,0.0
receiving_yards,Past-2-season_rec_td_pct,0.0
receiving_yards,Past-2-season_yptarget,0.0
receiving_yards,Past-1-season_rush_td_pct,0.0
receiving_yards,Past-1-team_rushing_yards_share,0.0
receiving_yards,Past-2-season_rush_td_pct,0.0
receiving_yards,Past-1-season_ypc,0.0
receiving_yards,Past-2-season_ypc,0.0
receiving_yards,Past-1-season_yptouch,0.0
receiving_yards,Past-1-season_pass_ypg,0.0
receiving_yards,Past-2-season_pass_ypg,0.0
receiving_yards,Past-1-season_rec_ypg,0.0
receiving_yards,Past-2-season_rec_ypg,0.0
receiving_yards,Past-2-season_comp_pct,0.0
receiving_yards,Past-1-season_comp_pct,0.0
receiving_yards,Past-2-career_average_total_yards,0.0
receiving_yards,Past-1-career_average_total_yards,0.0
receiving_yards,Past-2-career_average_fantasy_points_ppr,0.0
receiving_yards,Past-1-season_average_fantasy_points_standard,0.0
receiving_yards,Past-2-season_average_fantasy_points_standard,0.0
receiving_yards,Past-2-career_average_fantasy_points_standard,0.0
receiving_yards,Past-2-career_average_offense_snaps,0.0
receiving_yards,Past-1-season_average_team_offense_snaps,0.0
receiving_yards,Past-2-career_average_team_offense_snaps,0.0
receiving_yards,Past-1-season_average_total_tds,0.0
receiving_yards,Past-2-season_average_total_tds,0.0
receiving_yards,Past-1-career_average_total_tds,0.0
receiving_yards,Past-2-career_average_total_tds,0.0
receiving_yards,Past-1-season_average_touches,0.0
receiving_yards,Past-2-season_average_touches,0.0
receiving_yards,Past-1-career_average_touches,0.0
receiving_yards,Past-2-career_average_touches,0.0
receiving_yards,Past-1-season_average_total_yards,0.0
receiving_yards,Past-2-season_average_total_yards,0.0
receiving_yards,Past-1-season_rush_ypg,0.0
receiving_yards,Past-2-season_rush_ypg,0.0
receiving_yards,Past-2-season_ypg,0.0
receiving_yards,Past-1-career_average_ppr_ppg,0.0
receiving_yards,Past-2-career_average_standard_ppg,0.0
receiving_yards,Past-1-team_pass_attempts_share,0.0
receiving_yards,Past-2-team_pass_attempts_share,0.0
receiving_yards,Past-1-team_complete_pass_share,0.0
receiving_yards,Past-2-team_complete_pass_share,0.0
receiving_yards,Past-1-team_passing_yards_share,0.0
receiving_yards,Past-2-team_passing_yards_share,0.0
receiving_yards,Past-2-team_pass_touchdown_share,0.0
receiving_yards,Past-1-team_targets_share,0.0
receiving_yards,Past-2-team_targets_share,0.0
receiving_yards,Past-2-team_receptions_share,0.0
receiving_yards,Past-1-team_receiving_yards_share,0.0
receiving_yards,Past-2-team_receiving_yards_share,0.0
receiving_yards,Past-1-team_receiving_air_yards_share,0.0
receiving_yards,Past-1-team_receiving_touchdown_share,0.0
receiving_yards,Past-2-team_receiving_touchdown_share,0.0
receiving_yards,Past-2-team_rush_attempts_share,0.0
receiving_yards,Past-2-career_average_ppr_ppg,0.0
receiving_yards,Past-1-career_ypg,0.0
receiving_yards,Past-1-season_average_ppr_ppg,0.0
receiving_yards,Past-2-career_pass_ypg,0.0
receiving_yards,Past-2-season_average_ppr_ppg,0.0
receiving_yards,Past-1-season_average_standard_ppg,0.0
receiving_yards,Past-2-season_average_standard_ppg,0.0
receiving_yards,Past-1-career_comp_pct,0.0
receiving_yards,Past-2-career_comp_pct,0.0
receiving_yards,Past-2-career_int_pct,0.0
receiving_yards,Past-1-career_pass_touchdown_pct,0.0
receiving_yards,Past-2-career_pass_touchdown_pct,0.0
receiving_yards,Past-1-career_ypa,0.0
receiving_yards,Past-2-career_ypa,0.0
receiving_yards,Past-1-career_rec_td_pct,0.0
receiving_yards,Past-2-career_yptarget,0.0
receiving_yards,Past-1-career_rush_td_pct,0.0
receiving_yards,Past-2-career_rush_td_pct,0.0
receiving_yards,Past-2-career_ypc,0.0
receiving_yards,Past-1-career_td_pct,0.0
receiving_yards,Past-1-career_pass_ypg,0.0
receiving_yards,Past-1-delta_season_rush_touchdown,0.0
receiving_yards,Past-2-delta_season_rush_touchdown,0.0
receiving_yards,Past-1-delta_season_pass_touchdown,0.0
receiving_yards,Past-2-delta_career_receptions_gtg,0.0
receiving_yards,Past-2-delta_career_complete_pass_gtg,0.0
receiving_yards,Past-1-delta_career_pass_touchdown_gtg,0.0
receiving_yards,Past-2-delta_career_pass_touchdown_gtg,0.0
receiving_yards,Past-1-delta_career_receptions_redzone,0.0
receiving_yards,Past-1-delta_career_targets_redzone,0.0
receiving_yards,Past-1-delta_career_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-delta_career_receiving_touchdown_redzone,0.0
receiving_yards,Past-1-delta_career_receptions_gtg,0.0
receiving_yards,Past-2-delta_career_targets_gtg,0.0
receiving_yards,Past-2-delta_career_interception,0.0
receiving_yards,Past-1-delta_career_receiving_touchdown_gtg,0.0
receiving_yards,Past-2-delta_career_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-delta_career_rush_attempts_redzone,0.0
receiving_yards,Past-2-delta_career_rush_attempts_redzone,0.0
receiving_yards,Past-1-delta_career_rush_touchdown_redzone,0.0
receiving_yards,Past-2-delta_career_rush_touchdown_redzone,0.0
receiving_yards,Past-1-delta_career_rush_attempts_gtg,0.0
receiving_yards,Past-2-delta_career_rush_attempts_gtg,0.0
receiving_yards,Past-1-delta_career_complete_pass_gtg,0.0
receiving_yards,Past-2-delta_career_pass_attempts_gtg,0.0
receiving_yards,Past-1-delta_career_pass_attempts_gtg,0.0
receiving_yards,Past-2-delta_career_pass_touchdown_redzone,0.0
receiving_yards,Past-1-delta_career_fumble_lost,0.0
receiving_yards,Past-2-delta_career_fumble_lost,0.0
receiving_yards,Past-1-delta_career_fumble_forced,0.0
receiving_yards,Past-2-delta_career_fumble_forced,0.0
receiving_yards,Past-1-delta_career_fumble_not_forced,0.0
receiving_yards,Past-2-delta_career_fumble_not_forced,0.0
receiving_yards,Past-1-delta_career_fumble_out_of_bounds,0.0
receiving_yards,Past-2-delta_career_fumble_out_of_bounds,0.0
receiving_yards,Past-1-delta_career_receptions,0.0
receiving_yards,Past-2-delta_career_receptions,0.0
receiving_yards,Past-2-delta_career_passing_air_yards,0.0
receiving_yards,Past-1-delta_career_receiving_air_yards,0.0
receiving_yards,Past-1-delta_career_pass_attempts_redzone,0.0
receiving_yards,Past-2-delta_career_pass_attempts_redzone,0.0
receiving_yards,Past-1-delta_career_complete_pass_redzone,0.0
receiving_yards,Past-2-delta_career_complete_pass_redzone,0.0
receiving_yards,Past-1-delta_career_pass_touchdown_redzone,0.0
receiving_yards,Past-1-delta_career_rush_touchdown_gtg,0.0
receiving_yards,Past-2-delta_career_rush_touchdown_gtg,0.0
receiving_yards,Past-1-delta_career_fantasy_points_standard,0.0
receiving_yards,Past-1-delta_career_average_complete_pass,0.0
receiving_yards,Past-1-delta_season_average_incomplete_pass,0.0
receiving_yards,Past-2-delta_season_average_incomplete_pass,0.0
receiving_yards,Past-1-delta_career_average_incomplete_pass,0.0
receiving_yards,Past-2-delta_career_average_incomplete_pass,0.0
receiving_yards,Past-1-delta_season_average_passing_yards,0.0
receiving_yards,Past-2-delta_season_average_passing_yards,0.0
receiving_yards,Past-1-delta_career_average_passing_yards,0.0
receiving_yards,Past-2-delta_career_average_passing_yards,0.0
receiving_yards,Past-2-delta_season_average_receiving_yards,0.0
receiving_yards,Past-1-delta_career_average_receiving_yards,0.0
receiving_yards,Past-2-delta_career_average_receiving_yards,0.0
receiving_yards,Past-1-delta_career_average_yards_after_catch,0.0
receiving_yards,Past-2-delta_career_average_yards_after_catch,0.0
receiving_yards,Past-1-delta_season_average_rush_attempts,0.0
receiving_yards,Past-2-delta_season_average_rush_attempts,0.0
receiving_yards,Past-1-delta_career_average_rush_attempts,0.0
receiving_yards,Past-2-delta_career_average_rush_attempts,0.0
receiving_yards,Past-2-delta_career_average_complete_pass,0.0
receiving_yards,Past-2-delta_season_average_complete_pass,0.0
receiving_yards,Past-2-delta_career_fantasy_points_standard,0.0
receiving_yards,Past-1-delta_season_average_complete_pass,0.0
receiving_yards,Past-2-delta_career_offense_snaps,0.0
receiving_yards,Past-1-delta_career_team_offense_snaps,0.0
receiving_yards,Past-1-delta_career_touches,0.0
receiving_yards,Past-2-delta_career_total_yards,0.0
receiving_yards,Past-1-delta_season_average_no_huddle,0.0
receiving_yards,Past-1-delta_career_average_no_huddle,0.0
receiving_yards,Past-2-delta_season_average_qb_dropback,0.0
receiving_yards,Past-1-delta_career_average_qb_dropback,0.0
receiving_yards,Past-2-delta_career_average_qb_dropback,0.0
receiving_yards,Past-1-delta_season_average_qb_scramble,0.0
receiving_yards,Past-2-delta_season_average_qb_scramble,0.0
receiving_yards,Past-1-delta_career_average_qb_scramble,0.0
receiving_yards,Past-2-delta_career_average_qb_scramble,0.0
receiving_yards,Past-1-delta_season_average_pass_attempts,0.0
receiving_yards,Past-2-delta_season_average_pass_attempts,0.0
receiving_yards,Past-1-delta_career_average_pass_attempts,0.0
receiving_yards,Past-2-delta_career_average_pass_attempts,0.0
receiving_yards,Past-2-delta_career_fumble,0.0
receiving_yards,Past-2-delta_career_safety,0.0
receiving_yards,Past-2-delta_season_pass_touchdown,0.0
receiving_yards,Past-1-delta_season_pass_touchdown_gtg,0.0
receiving_yards,Past-1-delta_season_complete_pass_redzone,0.0
receiving_yards,Past-2-delta_season_complete_pass_redzone,0.0
receiving_yards,Past-1-delta_season_pass_touchdown_redzone,0.0
receiving_yards,Past-2-delta_season_pass_touchdown_redzone,0.0
receiving_yards,Past-1-delta_season_pass_attempts_gtg,0.0
receiving_yards,Past-2-delta_season_pass_attempts_gtg,0.0
receiving_yards,Past-1-delta_season_complete_pass_gtg,0.0
receiving_yards,Past-2-delta_season_complete_pass_gtg,0.0
receiving_yards,Past-2-delta_season_pass_touchdown_gtg,0.0
receiving_yards,Past-1-delta_career_safety,0.0
receiving_yards,Past-1-delta_season_receptions_redzone,0.0
receiving_yards,Past-1-delta_season_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-delta_season_receiving_touchdown_redzone,0.0
receiving_yards,Past-1-delta_season_receptions_gtg,0.0
receiving_yards,Past-2-delta_season_receptions_gtg,0.0
receiving_yards,Past-1-delta_season_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-delta_season_rush_attempts_redzone,0.0
receiving_yards,Past-2-delta_season_rush_attempts_redzone,0.0
receiving_yards,Past-1-delta_season_pass_attempts_redzone,0.0
receiving_yards,Past-2-delta_season_receiving_touchdown,0.0
receiving_yards,Past-1-delta_season_receiving_touchdown,0.0
receiving_yards,Past-2-delta_season_receiving_air_yards,0.0
receiving_yards,Past-1-delta_season_safety,0.0
receiving_yards,Past-1-delta_season_interception,0.0
receiving_yards,Past-1-delta_season_fumble,0.0
receiving_yards,Past-2-delta_season_fumble,0.0
receiving_yards,Past-1-delta_season_fumble_lost,0.0
receiving_yards,Past-2-delta_season_fumble_lost,0.0
receiving_yards,Past-1-delta_season_fumble_forced,0.0
receiving_yards,Past-2-delta_season_fumble_forced,0.0
receiving_yards,Past-1-delta_season_fumble_not_forced,0.0
receiving_yards,Past-2-delta_season_fumble_not_forced,0.0
receiving_yards,Past-1-delta_season_fumble_out_of_bounds,0.0
receiving_yards,Past-2-delta_season_fumble_out_of_bounds,0.0
receiving_yards,Past-1-delta_season_receptions,0.0
receiving_yards,Past-2-delta_season_receptions,0.0
receiving_yards,Past-1-delta_season_targets,0.0
receiving_yards,Past-1-delta_season_passing_air_yards,0.0
receiving_yards,Past-2-delta_season_passing_air_yards,0.0
receiving_yards,Past-1-delta_season_rush_touchdown_redzone,0.0
receiving_yards,Past-2-delta_season_rush_touchdown_redzone,0.0
receiving_yards,Past-1-delta_season_rush_attempts_gtg,0.0
receiving_yards,Past-2-delta_career_passing_yards,0.0
receiving_yards,Past-1-delta_career_rush_attempts,0.0
receiving_yards,Past-2-delta_career_rush_attempts,0.0
receiving_yards,Past-1-delta_career_rushing_yards,0.0
receiving_yards,Past-2-delta_career_rushing_yards,0.0
receiving_yards,Past-1-delta_career_tackled_for_loss,0.0
receiving_yards,Past-2-delta_career_tackled_for_loss,0.0
receiving_yards,Past-1-delta_career_first_down_pass,0.0
receiving_yards,Past-2-delta_career_first_down_pass,0.0
receiving_yards,Past-1-delta_career_first_down_rush,0.0
receiving_yards,Past-2-delta_career_first_down_rush,0.0
receiving_yards,Past-1-delta_career_third_down_failed,0.0
receiving_yards,Past-1-delta_career_fourth_down_converted,0.0
receiving_yards,Past-2-delta_career_fourth_down_converted,0.0
receiving_yards,Past-2-delta_career_fourth_down_failed,0.0
receiving_yards,Past-1-delta_career_rush_touchdown,0.0
receiving_yards,Past-2-delta_career_rush_touchdown,0.0
receiving_yards,Past-1-delta_career_pass_touchdown,0.0
receiving_yards,Past-2-delta_career_receiving_yards,0.0
receiving_yards,Past-1-delta_career_passing_yards,0.0
receiving_yards,Past-2-delta_season_rush_attempts_gtg,0.0
receiving_yards,Past-2-delta_career_incomplete_pass,0.0
receiving_yards,Past-1-delta_season_rush_touchdown_gtg,0.0
receiving_yards,Past-2-delta_season_rush_touchdown_gtg,0.0
receiving_yards,Past-2-delta_season_fantasy_points_ppr,0.0
receiving_yards,Past-2-delta_season_fantasy_points_standard,0.0
receiving_yards,Past-2-delta_season_offense_snaps,0.0
receiving_yards,Past-2-delta_season_team_offense_snaps,0.0
receiving_yards,Past-1-delta_season_total_tds,0.0
receiving_yards,Past-1-delta_career_shotgun,0.0
receiving_yards,Past-2-delta_career_shotgun,0.0
receiving_yards,Past-1-delta_career_no_huddle,0.0
receiving_yards,Past-1-delta_career_qb_scramble,0.0
receiving_yards,Past-2-delta_career_qb_scramble,0.0
receiving_yards,Past-1-delta_career_pass_attempts,0.0
receiving_yards,Past-2-delta_career_pass_attempts,0.0
receiving_yards,Past-1-delta_career_complete_pass,0.0
receiving_yards,Past-2-delta_career_complete_pass,0.0
receiving_yards,Past-1-delta_career_incomplete_pass,0.0
receiving_yards,Past-1-career_average_fantasy_points_ppr,0.0
receiving_yards,Past-1-career_average_rush_touchdown_gtg,0.0
receiving_yards,Past-2-touches,0.0
receiving_yards,Past-2-career_passing_yards,0.0
receiving_yards,Past-2-career_qb_scramble,0.0
receiving_yards,Past-1-career_pass_attempts,0.0
receiving_yards,Past-2-career_pass_attempts,0.0
receiving_yards,Past-1-career_complete_pass,0.0
receiving_yards,Past-2-career_complete_pass,0.0
receiving_yards,Past-1-career_incomplete_pass,0.0
receiving_yards,Past-2-career_incomplete_pass,0.0
receiving_yards,Past-1-career_passing_yards,0.0
receiving_yards,Past-1-career_receiving_yards,0.0
receiving_yards,Past-2-career_first_down_pass,0.0
receiving_yards,Past-2-career_receiving_yards,0.0
receiving_yards,Past-1-career_yards_after_catch,0.0
receiving_yards,Past-1-career_rush_attempts,0.0
receiving_yards,Past-2-career_rush_attempts,0.0
receiving_yards,Past-1-career_rushing_yards,0.0
receiving_yards,Past-2-career_rushing_yards,0.0
receiving_yards,Past-1-career_tackled_for_loss,0.0
receiving_yards,Past-2-career_tackled_for_loss,0.0
receiving_yards,Past-1-career_qb_scramble,0.0
receiving_yards,Past-2-career_qb_dropback,0.0
receiving_yards,Past-1-career_qb_dropback,0.0
receiving_yards,Past-2-career_shotgun,0.0
receiving_yards,Past-2-season_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-season_rush_attempts_redzone,0.0
receiving_yards,Past-2-season_rush_attempts_redzone,0.0
receiving_yards,Past-1-season_rush_touchdown_redzone,0.0
receiving_yards,Past-2-season_rush_touchdown_redzone,0.0
receiving_yards,Past-1-season_rush_attempts_gtg,0.0
receiving_yards,Past-2-season_rush_attempts_gtg,0.0
receiving_yards,Past-1-season_rush_touchdown_gtg,0.0
receiving_yards,Past-2-season_rush_touchdown_gtg,0.0
receiving_yards,Past-2-season_fantasy_points_ppr,0.0
receiving_yards,Past-2-season_fantasy_points_standard,0.0
receiving_yards,Past-1-season_offense_snaps,0.0
receiving_yards,Past-2-season_offense_snaps,0.0
receiving_yards,Past-1-season_team_offense_snaps,0.0
receiving_yards,Past-2-season_total_tds,0.0
receiving_yards,Past-2-season_touches,0.0
receiving_yards,Past-1-career_shotgun,0.0
receiving_yards,Past-1-career_first_down_pass,0.0
receiving_yards,Past-1-career_first_down_rush,0.0
receiving_yards,Past-2-season_average_rush_touchdown_gtg,0.0
receiving_yards,Past-1-career_pass_attempts_redzone,0.0
receiving_yards,Past-2-career_receptions,0.0
receiving_yards,Past-1-career_targets,0.0
receiving_yards,Past-2-career_targets,0.0
receiving_yards,Past-1-career_passing_air_yards,0.0
receiving_yards,Past-2-career_passing_air_yards,0.0
receiving_yards,Past-1-career_receiving_air_yards,0.0
receiving_yards,Past-1-career_receiving_touchdown,0.0
receiving_yards,Past-2-career_receiving_touchdown,0.0
receiving_yards,Past-2-career_pass_attempts_redzone,0.0
receiving_yards,Past-2-career_first_down_rush,0.0
receiving_yards,Past-1-career_complete_pass_redzone,0.0
receiving_yards,Past-2-career_complete_pass_redzone,0.0
receiving_yards,Past-1-career_pass_touchdown_redzone,0.0
receiving_yards,Past-2-career_pass_touchdown_redzone,0.0
receiving_yards,Past-1-career_pass_attempts_gtg,0.0
receiving_yards,Past-2-career_pass_attempts_gtg,0.0
receiving_yards,Past-1-career_complete_pass_gtg,0.0
receiving_yards,Past-2-career_complete_pass_gtg,0.0
receiving_yards,Past-1-career_receptions,0.0
receiving_yards,Past-2-career_fumble_out_of_bounds,0.0
receiving_yards,Past-1-career_fumble_out_of_bounds,0.0
receiving_yards,Past-2-career_fumble_not_forced,0.0
receiving_yards,Past-2-career_third_down_converted,0.0
receiving_yards,Past-1-career_fourth_down_converted,0.0
receiving_yards,Past-2-career_fourth_down_converted,0.0
receiving_yards,Past-1-career_fourth_down_failed,0.0
receiving_yards,Past-1-career_rush_touchdown,0.0
receiving_yards,Past-2-career_rush_touchdown,0.0
receiving_yards,Past-1-career_pass_touchdown,0.0
receiving_yards,Past-2-career_pass_touchdown,0.0
receiving_yards,Past-1-career_safety,0.0
receiving_yards,Past-2-career_safety,0.0
receiving_yards,Past-2-career_interception,0.0
receiving_yards,Past-2-career_fumble,0.0
receiving_yards,Past-1-career_fumble_lost,0.0
receiving_yards,Past-2-career_fumble_lost,0.0
receiving_yards,Past-1-career_fumble_forced,0.0
receiving_yards,Past-2-career_fumble_forced,0.0
receiving_yards,Past-1-career_fumble_not_forced,0.0
receiving_yards,Past-1-season_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-season_targets_gtg,0.0
receiving_yards,Past-2-season_receptions_gtg,0.0
receiving_yards,Past-1-season_first_down_rush,0.0
receiving_yards,Past-1-season_rush_attempts,0.0
receiving_yards,Past-2-season_rush_attempts,0.0
receiving_yards,Past-1-season_rushing_yards,0.0
receiving_yards,Past-2-season_rushing_yards,0.0
receiving_yards,Past-1-season_tackled_for_loss,0.0
receiving_yards,Past-2-season_tackled_for_loss,0.0
receiving_yards,Past-1-season_first_down_pass,0.0
receiving_yards,Past-2-season_first_down_pass,0.0
receiving_yards,Past-2-season_first_down_rush,0.0
receiving_yards,Past-1-season_receptions_gtg,0.0
receiving_yards,Past-1-season_third_down_converted,0.0
receiving_yards,Past-2-season_third_down_converted,0.0
receiving_yards,Past-1-season_third_down_failed,0.0
receiving_yards,Past-2-season_third_down_failed,0.0
receiving_yards,Past-1-season_fourth_down_converted,0.0
receiving_yards,Past-2-season_fourth_down_converted,0.0
receiving_yards,Past-1-season_fourth_down_failed,0.0
receiving_yards,Past-2-season_fourth_down_failed,0.0
receiving_yards,Past-2-season_yards_after_catch,0.0
receiving_yards,Past-1-season_yards_after_catch,0.0
receiving_yards,Past-2-season_receiving_yards,0.0
receiving_yards,Past-2-season_passing_yards,0.0
receiving_yards,Past-1-depth_team,0.0
receiving_yards,Past-1-games_missed,0.0
receiving_yards,Past-2-games_missed,0.0
receiving_yards,Past-1-years_exp,0.0
receiving_yards,Past-1-season_shotgun,0.0
receiving_yards,Past-2-season_shotgun,0.0
receiving_yards,Past-1-season_qb_dropback,0.0
receiving_yards,Past-2-season_qb_dropback,0.0
receiving_yards,Past-1-season_qb_scramble,0.0
receiving_yards,Past-2-season_qb_scramble,0.0
receiving_yards,Past-1-season_pass_attempts,0.0
receiving_yards,Past-2-season_pass_attempts,0.0
receiving_yards,Past-1-season_complete_pass,0.0
receiving_yards,Past-2-season_complete_pass,0.0
receiving_yards,Past-1-season_incomplete_pass,0.0
receiving_yards,Past-2-season_incomplete_pass,0.0
receiving_yards,Past-1-season_passing_yards,0.0
receiving_yards,Past-1-season_rush_touchdown,0.0
receiving_yards,Past-2-season_rush_touchdown,0.0
receiving_yards,Past-1-season_pass_touchdown,0.0
receiving_yards,Past-1-season_receiving_touchdown,0.0
receiving_yards,Past-1-season_pass_attempts_redzone,0.0
receiving_yards,Past-2-season_pass_attempts_redzone,0.0
receiving_yards,Past-1-season_complete_pass_redzone,0.0
receiving_yards,Past-2-season_complete_pass_redzone,0.0
receiving_yards,Past-1-season_pass_touchdown_redzone,0.0
receiving_yards,Past-2-season_pass_touchdown_redzone,0.0
receiving_yards,Past-1-season_pass_attempts_gtg,0.0
receiving_yards,Past-2-season_pass_attempts_gtg,0.0
